trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
NORMAL_03_101_Return_21:40,21:47:35,21:47:35,3,2,,,,,
NORMAL_03_105_Return_16:10,16:10:00,16:10:00,3,1,,,,,
NORMAL_03_105_Return_16:10,16:19:44,16:32:15,4,2,,,,,
NORMAL_03_105_Return_16:10,16:37:50,17:00:42,5,3,,,,,
NORMAL_03_105_Return_16:10,17:15:19,17:15:19,10,4,,,,,
NORMAL_03_103_Go_09:20,09:20:00,09:20:00,10,1,,,,,
NORMAL_03_103_Go_09:20,09:33:59,09:33:59,9,2,,,,,
NORMAL_03_107_Go_18:05,18:05:00,18:05:00,10,1,,,,,
NORMAL_03_107_Go_18:05,18:16:54,18:16:54,2,2,,,,,
NORMAL_03_107_Go_08:05,08:05:00,08:05:00,10,1,,,,,
NORMAL_03_107_Go_08:05,08:16:54,08:16:54,2,2,,,,,
NORMAL_03_101_Go_08:00,08:00:00,08:00:00,3,1,,,,,
NORMAL_03_101_Go_08:00,08:09:17,08:09:17,2,2,,,,,
NORMAL_03_107_Go_06:15,06:15:00,06:15:00,10,1,,,,,
NORMAL_03_107_Go_06:15,06:26:54,06:26:54,2,2,,,,,
NORMAL_03_103_Go_13:50,13:50:00,13:50:00,10,1,,,,,
NORMAL_03_103_Go_13:50,14:03:59,14:03:59,9,2,,,,,
NORMAL_03_101_Go_21:25,21:25:00,21:25:00,3,1,,,,,
NORMAL_03_101_Go_21:25,21:34:49,21:34:49,2,2,,,,,
NORMAL_03_102_Go_09:35,09:35:00,09:35:00,10,1,,,,,
NORMAL_03_102_Go_09:35,09:44:29,09:44:29,7,2,,,,,
NORMAL_03_104_Return_09:00,09:00:00,09:00:00,11,1,,,,,
NORMAL_03_104_Return_09:00,09:10:49,09:10:49,10,2,,,,,
NORMAL_03_104_Go_12:00,12:00:00,12:00:00,10,1,,,,,
NORMAL_03_104_Go_12:00,12:10:30,12:10:30,11,2,,,,,
NORMAL_03_104_Return_11:55,11:55:00,11:55:00,11,1,,,,,
NORMAL_03_104_Return_11:55,12:05:43,12:05:43,10,2,,,,,
NORMAL_03_107_Go_09:35,09:35:00,09:35:00,10,1,,,,,
NORMAL_03_107_Go_09:35,09:46:54,09:46:54,2,2,,,,,
NORMAL_03_101_Go_16:40,16:40:00,16:40:00,3,1,,,,,
NORMAL_03_101_Go_16:40,16:48:07,16:48:07,2,2,,,,,
NORMAL_03_107_Go_06:40,06:40:00,06:40:00,10,1,,,,,
NORMAL_03_107_Go_06:40,06:51:54,06:51:54,2,2,,,,,
NORMAL_03_102_Return_15:05,15:05:00,15:05:00,7,1,,,,,
NORMAL_03_102_Return_15:05,15:16:00,15:16:00,10,2,,,,,
NORMAL_03_104_Return_17:00,17:00:00,17:00:00,11,1,,,,,
NORMAL_03_104_Return_17:00,17:11:21,17:11:21,10,2,,,,,
NORMAL_03_103_Go_11:35,11:35:00,11:35:00,10,1,,,,,
NORMAL_03_103_Go_11:35,11:48:59,11:48:59,9,2,,,,,
NORMAL_03_105_Return_15:40,15:40:00,15:40:00,3,1,,,,,
NORMAL_03_105_Return_15:40,15:49:53,16:00:26,4,2,,,,,
NORMAL_03_105_Return_15:40,16:04:58,16:13:18,5,3,,,,,
NORMAL_03_105_Return_15:40,16:26:44,16:26:44,10,4,,,,,
NORMAL_03_107_Return_10:25,10:25:00,10:25:00,2,1,,,,,
NORMAL_03_107_Return_10:25,10:34:39,10:34:39,10,2,,,,,
NORMAL_03_106_Return_17:50,17:50:00,17:50:00,13,1,,,,,
NORMAL_03_106_Return_17:50,18:11:45,18:11:45,2,2,,,,,
NORMAL_03_106_Return_19:10,19:10:00,19:10:00,13,1,,,,,
NORMAL_03_106_Return_19:10,19:31:45,19:31:45,2,2,,,,,
NORMAL_03_104_Return_21:30,21:30:00,21:30:00,11,1,,,,,
NORMAL_03_104_Return_21:30,21:41:21,21:41:21,10,2,,,,,
NORMAL_03_102_Go_09:25,09:25:00,09:25:00,10,1,,,,,
NORMAL_03_102_Go_09:25,09:34:29,09:34:29,7,2,,,,,
NORMAL_03_102_Go_19:50,19:50:00,19:50:00,10,1,,,,,
NORMAL_03_102_Go_19:50,20:01:13,20:01:13,7,2,,,,,
NORMAL_03_106_Go_11:40,11:40:00,11:40:00,2,1,,,,,
NORMAL_03_106_Go_11:40,11:54:26,11:54:26,13,2,,,,,
NORMAL_03_106_Return_20:40,20:40:00,20:40:00,13,1,,,,,
NORMAL_03_106_Return_20:40,21:01:45,21:01:45,2,2,,,,,
NORMAL_03_106_Return_08:45,08:45:00,08:45:00,13,1,,,,,
NORMAL_03_106_Return_08:45,09:06:45,09:06:45,2,2,,,,,
NORMAL_03_106_Go_12:20,12:20:00,12:20:00,2,1,,,,,
NORMAL_03_106_Go_12:20,12:34:26,12:34:26,13,2,,,,,
NORMAL_03_104_Go_06:00,06:00:00,06:00:00,10,1,,,,,
NORMAL_03_104_Go_06:00,06:09:21,06:09:21,11,2,,,,,
NORMAL_03_104_Return_16:35,16:35:00,16:35:00,11,1,,,,,
NORMAL_03_104_Return_16:35,16:46:21,16:46:21,10,2,,,,,
NORMAL_03_106_Go_10:25,10:25:00,10:25:00,2,1,,,,,
NORMAL_03_106_Go_10:25,10:39:26,10:39:26,13,2,,,,,
NORMAL_03_102_Go_14:55,14:55:00,14:55:00,10,1,,,,,
NORMAL_03_102_Go_14:55,15:05:07,15:05:07,7,2,,,,,
NORMAL_03_104_Go_21:35,21:35:00,21:35:00,10,1,,,,,
NORMAL_03_104_Go_21:35,21:45:37,21:45:37,11,2,,,,,
NORMAL_03_104_Return_08:25,08:25:00,08:25:00,11,1,,,,,
NORMAL_03_104_Return_08:25,08:35:48,08:35:48,10,2,,,,,
NORMAL_03_102_Return_16:50,16:50:00,16:50:00,7,1,,,,,
NORMAL_03_102_Return_16:50,17:00:30,17:00:30,10,2,,,,,
NORMAL_03_107_Go_11:50,11:50:00,11:50:00,10,1,,,,,
NORMAL_03_107_Go_11:50,12:01:54,12:01:54,2,2,,,,,
NORMAL_03_104_Go_15:25,15:25:00,15:25:00,10,1,,,,,
NORMAL_03_104_Go_15:25,15:35:37,15:35:37,11,2,,,,,
NORMAL_03_107_Go_18:40,18:40:00,18:40:00,10,1,,,,,
NORMAL_03_107_Go_18:40,18:51:54,18:51:54,2,2,,,,,
NORMAL_03_104_Go_13:50,13:50:00,13:50:00,10,1,,,,,
NORMAL_03_104_Go_13:50,14:02:44,14:02:44,11,2,,,,,
NORMAL_03_101_Go_14:00,14:00:00,14:00:00,3,1,,,,,
NORMAL_03_101_Go_14:00,14:10:00,14:10:00,2,2,,,,,
NORMAL_03_106_Go_07:45,07:45:00,07:45:00,2,1,,,,,
NORMAL_03_106_Go_07:45,07:59:26,07:59:26,13,2,,,,,
NORMAL_03_102_Return_19:40,19:40:00,19:40:00,7,1,,,,,
NORMAL_03_102_Return_19:40,19:52:45,19:52:45,10,2,,,,,
NORMAL_03_102_Go_19:35,19:35:00,19:35:00,10,1,,,,,
NORMAL_03_102_Go_19:35,19:46:13,19:46:13,7,2,,,,,
NORMAL_03_106_Go_15:45,15:45:00,15:45:00,2,1,,,,,
NORMAL_03_106_Go_15:45,15:59:26,15:59:26,13,2,,,,,
NORMAL_03_104_Go_12:45,12:45:00,12:45:00,10,1,,,,,
NORMAL_03_104_Go_12:45,12:55:30,12:55:30,11,2,,,,,
NORMAL_03_103_Go_11:25,11:25:00,11:25:00,10,1,,,,,
NORMAL_03_103_Go_11:25,11:38:59,11:38:59,9,2,,,,,
NORMAL_03_107_Return_18:20,18:20:00,18:20:00,2,1,,,,,
NORMAL_03_107_Return_18:20,18:29:39,18:29:39,10,2,,,,,
NORMAL_03_101_Go_11:10,11:10:00,11:10:00,3,1,,,,,
NORMAL_03_101_Go_11:10,11:19:09,11:19:09,2,2,,,,,
NORMAL_03_101_Go_19:10,19:10:00,19:10:00,3,1,,,,,
NORMAL_03_101_Go_19:10,19:18:06,19:18:06,2,2,,,,,
NORMAL_03_102_Return_11:05,11:05:00,11:05:00,7,1,,,,,
NORMAL_03_102_Return_11:05,11:16:32,11:16:32,10,2,,,,,
NORMAL_03_105_Return_11:10,11:10:00,11:10:00,3,1,,,,,
NORMAL_03_105_Return_11:10,11:18:43,11:27:12,4,2,,,,,
NORMAL_03_105_Return_11:10,11:32:10,11:38:47,5,3,,,,,
NORMAL_03_105_Return_11:10,12:04:48,12:04:48,10,4,,,,,
NORMAL_03_101_Return_09:05,09:05:00,09:05:00,2,1,,,,,
NORMAL_03_101_Return_09:05,09:11:57,09:11:57,3,2,,,,,
NORMAL_03_103_Go_13:10,13:10:00,13:10:00,10,1,,,,,
NORMAL_03_103_Go_13:10,13:23:59,13:23:59,9,2,,,,,
NORMAL_03_106_Return_09:50,09:50:00,09:50:00,13,1,,,,,
NORMAL_03_106_Return_09:50,10:11:45,10:11:45,2,2,,,,,
NORMAL_03_106_Return_21:20,21:20:00,21:20:00,13,1,,,,,
NORMAL_03_106_Return_21:20,21:41:45,21:41:45,2,2,,,,,
NORMAL_03_102_Return_07:45,07:45:00,07:45:00,7,1,,,,,
NORMAL_03_102_Return_07:45,07:55:40,07:55:40,10,2,,,,,
NORMAL_03_103_Go_14:40,14:40:00,14:40:00,10,1,,,,,
NORMAL_03_103_Go_14:40,14:53:59,14:53:59,9,2,,,,,
NORMAL_03_102_Return_11:40,11:40:00,11:40:00,7,1,,,,,
NORMAL_03_102_Return_11:40,11:51:32,11:51:32,10,2,,,,,
NORMAL_03_106_Go_20:35,20:35:00,20:35:00,2,1,,,,,
NORMAL_03_106_Go_20:35,20:49:26,20:49:26,13,2,,,,,
NORMAL_03_102_Go_10:05,10:05:00,10:05:00,10,1,,,,,
NORMAL_03_102_Go_10:05,10:14:13,10:14:13,7,2,,,,,
NORMAL_03_104_Go_15:20,15:20:00,15:20:00,10,1,,,,,
NORMAL_03_104_Go_15:20,15:30:37,15:30:37,11,2,,,,,
NORMAL_03_105_Return_19:40,19:40:00,19:40:00,3,1,,,,,
NORMAL_03_105_Return_19:40,19:51:02,20:19:16,4,2,,,,,
NORMAL_03_105_Return_19:40,20:25:18,20:55:23,5,3,,,,,
NORMAL_03_105_Return_19:40,21:10:23,21:10:23,10,4,,,,,
NORMAL_03_101_Go_06:45,06:45:00,06:45:00,3,1,,,,,
NORMAL_03_101_Go_06:45,06:54:01,06:54:01,2,2,,,,,
NORMAL_03_106_Go_17:15,17:15:00,17:15:00,2,1,,,,,
NORMAL_03_106_Go_17:15,17:29:26,17:29:26,13,2,,,,,
NORMAL_03_102_Go_10:45,10:45:00,10:45:00,10,1,,,,,
NORMAL_03_102_Go_10:45,10:54:13,10:54:13,7,2,,,,,
NORMAL_03_106_Go_07:55,07:55:00,07:55:00,2,1,,,,,
NORMAL_03_106_Go_07:55,08:09:26,08:09:26,13,2,,,,,
NORMAL_03_104_Go_20:00,20:00:00,20:00:00,10,1,,,,,
NORMAL_03_104_Go_20:00,20:10:37,20:10:37,11,2,,,,,
NORMAL_03_106_Go_15:30,15:30:00,15:30:00,2,1,,,,,
NORMAL_03_106_Go_15:30,15:44:26,15:44:26,13,2,,,,,
NORMAL_03_104_Go_18:40,18:40:00,18:40:00,10,1,,,,,
NORMAL_03_104_Go_18:40,18:50:37,18:50:37,11,2,,,,,
NORMAL_03_105_Return_19:25,19:25:00,19:25:00,3,1,,,,,
NORMAL_03_105_Return_19:25,19:36:02,20:04:16,4,2,,,,,
NORMAL_03_105_Return_19:25,20:10:18,20:40:23,5,3,,,,,
NORMAL_03_105_Return_19:25,20:55:23,20:55:23,10,4,,,,,
NORMAL_03_103_Return_20:10,20:10:00,20:10:00,9,1,,,,,
NORMAL_03_103_Return_20:10,20:20:48,20:20:48,10,2,,,,,
NORMAL_03_107_Go_08:30,08:30:00,08:30:00,10,1,,,,,
NORMAL_03_107_Go_08:30,08:41:54,08:41:54,2,2,,,,,
NORMAL_03_102_Return_13:05,13:05:00,13:05:00,7,1,,,,,
NORMAL_03_102_Return_13:05,13:17:14,13:17:14,10,2,,,,,
NORMAL_03_101_Go_15:10,15:10:00,15:10:00,3,1,,,,,
NORMAL_03_101_Go_15:10,15:18:55,15:18:55,2,2,,,,,
NORMAL_03_107_Go_12:45,12:45:00,12:45:00,10,1,,,,,
NORMAL_03_107_Go_12:45,12:56:54,12:56:54,2,2,,,,,
NORMAL_03_106_Return_11:35,11:35:00,11:35:00,13,1,,,,,
NORMAL_03_106_Return_11:35,11:56:45,11:56:45,2,2,,,,,
NORMAL_03_104_Return_13:40,13:40:00,13:40:00,11,1,,,,,
NORMAL_03_104_Return_13:40,13:51:02,13:51:02,10,2,,,,,
NORMAL_03_104_Return_09:40,09:40:00,09:40:00,11,1,,,,,
NORMAL_03_104_Return_09:40,09:50:49,09:50:49,10,2,,,,,
NORMAL_03_106_Go_13:15,13:15:00,13:15:00,2,1,,,,,
NORMAL_03_106_Go_13:15,13:29:26,13:29:26,13,2,,,,,
NORMAL_03_102_Return_19:00,19:00:00,19:00:00,7,1,,,,,
NORMAL_03_102_Return_19:00,19:12:45,19:12:45,10,2,,,,,
NORMAL_03_101_Return_09:00,09:00:00,09:00:00,2,1,,,,,
NORMAL_03_101_Return_09:00,09:06:57,09:06:57,3,2,,,,,
NORMAL_03_102_Return_13:55,13:55:00,13:55:00,7,1,,,,,
NORMAL_03_102_Return_13:55,14:07:14,14:07:14,10,2,,,,,
NORMAL_03_102_Go_10:55,10:55:00,10:55:00,10,1,,,,,
NORMAL_03_102_Go_10:55,11:04:13,11:04:13,7,2,,,,,
NORMAL_03_101_Return_19:45,19:45:00,19:45:00,2,1,,,,,
NORMAL_03_101_Return_19:45,19:52:16,19:52:16,3,2,,,,,
NORMAL_03_105_Go_08:00,08:00:00,08:00:00,10,1,,,,,
NORMAL_03_105_Go_08:00,08:11:08,08:11:08,3,2,,,,,
NORMAL_03_107_Return_09:55,09:55:00,09:55:00,2,1,,,,,
NORMAL_03_107_Return_09:55,10:04:39,10:04:39,10,2,,,,,
NORMAL_03_107_Return_14:10,14:10:00,14:10:00,2,1,,,,,
NORMAL_03_107_Return_14:10,14:19:39,14:19:39,10,2,,,,,
NORMAL_03_107_Return_20:20,20:20:00,20:20:00,2,1,,,,,
NORMAL_03_107_Return_20:20,20:29:39,20:29:39,10,2,,,,,
NORMAL_03_101_Return_20:25,20:25:00,20:25:00,2,1,,,,,
NORMAL_03_101_Return_20:25,20:33:05,20:33:05,3,2,,,,,
NORMAL_03_101_Return_14:20,14:20:00,14:20:00,2,1,,,,,
NORMAL_03_101_Return_14:20,14:28:12,14:28:12,3,2,,,,,
NORMAL_03_106_Go_18:25,18:25:00,18:25:00,2,1,,,,,
NORMAL_03_106_Go_18:25,18:39:26,18:39:26,13,2,,,,,
NORMAL_03_106_Return_19:35,19:35:00,19:35:00,13,1,,,,,
NORMAL_03_106_Return_19:35,19:56:45,19:56:45,2,2,,,,,
NORMAL_03_102_Return_22:10,22:10:00,22:10:00,7,1,,,,,
NORMAL_03_102_Return_22:10,22:23:17,22:23:17,10,2,,,,,
NORMAL_03_105_Return_17:40,17:40:00,17:40:00,3,1,,,,,
NORMAL_03_105_Return_17:40,17:51:17,18:03:43,4,2,,,,,
NORMAL_03_105_Return_17:40,18:10:36,18:24:25,5,3,,,,,
NORMAL_03_105_Return_17:40,18:38:48,18:38:48,10,4,,,,,
NORMAL_03_102_Go_13:25,13:25:00,13:25:00,10,1,,,,,
NORMAL_03_102_Go_13:25,13:34:52,13:34:52,7,2,,,,,
NORMAL_03_102_Go_14:40,14:40:00,14:40:00,10,1,,,,,
NORMAL_03_102_Go_14:40,14:50:07,14:50:07,7,2,,,,,
NORMAL_03_102_Go_20:45,20:45:00,20:45:00,10,1,,,,,
NORMAL_03_102_Go_20:45,20:56:54,20:56:54,7,2,,,,,
NORMAL_03_107_Go_11:35,11:35:00,11:35:00,10,1,,,,,
NORMAL_03_107_Go_11:35,11:46:54,11:46:54,2,2,,,,,
NORMAL_03_104_Go_16:55,16:55:00,16:55:00,10,1,,,,,
NORMAL_03_104_Go_16:55,17:05:37,17:05:37,11,2,,,,,
NORMAL_03_102_Return_15:15,15:15:00,15:15:00,7,1,,,,,
NORMAL_03_102_Return_15:15,15:26:00,15:26:00,10,2,,,,,
NORMAL_03_101_Go_19:50,19:50:00,19:50:00,3,1,,,,,
NORMAL_03_101_Go_19:50,19:58:06,19:58:06,2,2,,,,,
NORMAL_03_106_Go_18:35,18:35:00,18:35:00,2,1,,,,,
NORMAL_03_106_Go_18:35,18:49:26,18:49:26,13,2,,,,,
NORMAL_03_104_Return_18:25,18:25:00,18:25:00,11,1,,,,,
NORMAL_03_104_Return_18:25,18:36:21,18:36:21,10,2,,,,,
NORMAL_03_107_Go_14:30,14:30:00,14:30:00,10,1,,,,,
NORMAL_03_107_Go_14:30,14:41:54,14:41:54,2,2,,,,,
NORMAL_03_107_Go_07:10,07:10:00,07:10:00,10,1,,,,,
NORMAL_03_107_Go_07:10,07:21:54,07:21:54,2,2,,,,,
NORMAL_03_103_Return_20:25,20:25:00,20:25:00,9,1,,,,,
NORMAL_03_103_Return_20:25,20:35:48,20:35:48,10,2,,,,,
NORMAL_03_103_Return_11:55,11:55:00,11:55:00,9,1,,,,,
NORMAL_03_103_Return_11:55,12:05:07,12:05:07,10,2,,,,,
NORMAL_03_107_Return_07:05,07:05:00,07:05:00,2,1,,,,,
NORMAL_03_107_Return_07:05,07:14:39,07:14:39,10,2,,,,,
NORMAL_03_101_Return_07:15,07:15:00,07:15:00,2,1,,,,,
NORMAL_03_101_Return_07:15,07:22:23,07:22:23,3,2,,,,,
NORMAL_03_103_Go_12:05,12:05:00,12:05:00,10,1,,,,,
NORMAL_03_103_Go_12:05,12:18:59,12:18:59,9,2,,,,,
NORMAL_03_101_Return_17:15,17:15:00,17:15:00,2,1,,,,,
NORMAL_03_101_Return_17:15,17:22:15,17:22:15,3,2,,,,,
NORMAL_03_101_Return_20:10,20:10:00,20:10:00,2,1,,,,,
NORMAL_03_101_Return_20:10,20:18:05,20:18:05,3,2,,,,,
NORMAL_03_102_Go_08:00,08:00:00,08:00:00,10,1,,,,,
NORMAL_03_102_Go_08:00,08:09:46,08:09:46,7,2,,,,,
NORMAL_03_107_Return_09:00,09:00:00,09:00:00,2,1,,,,,
NORMAL_03_107_Return_09:00,09:09:39,09:09:39,10,2,,,,,
NORMAL_03_106_Go_11:00,11:00:00,11:00:00,2,1,,,,,
NORMAL_03_106_Go_11:00,11:14:26,11:14:26,13,2,,,,,
NORMAL_03_105_Return_10:10,10:10:00,10:10:00,3,1,,,,,
NORMAL_03_105_Return_10:10,10:19:28,10:29:58,4,2,,,,,
NORMAL_03_105_Return_10:10,10:35:16,10:41:27,5,3,,,,,
NORMAL_03_105_Return_10:10,11:04:05,11:04:05,10,4,,,,,
NORMAL_03_105_Go_15:45,15:45:00,15:45:00,10,1,,,,,
NORMAL_03_105_Go_15:45,15:56:14,15:56:14,3,2,,,,,
NORMAL_03_101_Return_17:40,17:40:00,17:40:00,2,1,,,,,
NORMAL_03_101_Return_17:40,17:47:15,17:47:15,3,2,,,,,
NORMAL_03_103_Return_07:00,07:00:00,07:00:00,9,1,,,,,
NORMAL_03_103_Return_07:00,07:10:48,07:10:48,10,2,,,,,
NORMAL_03_107_Go_22:05,22:05:00,22:05:00,10,1,,,,,
NORMAL_03_107_Go_22:05,22:16:54,22:16:54,2,2,,,,,
NORMAL_03_105_Go_16:45,16:45:00,16:45:00,10,1,,,,,
NORMAL_03_105_Go_16:45,16:59:15,16:59:15,3,2,,,,,
NORMAL_03_106_Go_12:50,12:50:00,12:50:00,2,1,,,,,
NORMAL_03_106_Go_12:50,13:04:26,13:04:26,13,2,,,,,
NORMAL_03_103_Go_20:15,20:15:00,20:15:00,10,1,,,,,
NORMAL_03_103_Go_20:15,20:28:59,20:28:59,9,2,,,,,
NORMAL_03_104_Go_11:50,11:50:00,11:50:00,10,1,,,,,
NORMAL_03_104_Go_11:50,12:00:23,12:00:23,11,2,,,,,
NORMAL_03_101_Go_19:25,19:25:00,19:25:00,3,1,,,,,
NORMAL_03_101_Go_19:25,19:33:06,19:33:06,2,2,,,,,
NORMAL_03_107_Go_06:55,06:55:00,06:55:00,10,1,,,,,
NORMAL_03_107_Go_06:55,07:06:54,07:06:54,2,2,,,,,
NORMAL_03_103_Go_10:05,10:05:00,10:05:00,10,1,,,,,
NORMAL_03_103_Go_10:05,10:18:59,10:18:59,9,2,,,,,
NORMAL_03_107_Go_20:00,20:00:00,20:00:00,10,1,,,,,
NORMAL_03_107_Go_20:00,20:11:54,20:11:54,2,2,,,,,
NORMAL_03_103_Return_09:40,09:40:00,09:40:00,9,1,,,,,
NORMAL_03_103_Return_09:40,09:50:48,09:50:48,10,2,,,,,
NORMAL_03_104_Return_09:15,09:15:00,09:15:00,11,1,,,,,
NORMAL_03_104_Return_09:15,09:25:49,09:25:49,10,2,,,,,
NORMAL_03_106_Return_16:55,16:55:00,16:55:00,13,1,,,,,
NORMAL_03_106_Return_16:55,17:16:45,17:16:45,2,2,,,,,
NORMAL_03_102_Return_06:20,06:20:00,06:20:00,7,1,,,,,
NORMAL_03_102_Return_06:20,06:31:53,06:31:53,10,2,,,,,
NORMAL_03_101_Go_15:50,15:50:00,15:50:00,3,1,,,,,
NORMAL_03_101_Go_15:50,15:58:55,15:58:55,2,2,,,,,
NORMAL_03_101_Go_18:30,18:30:00,18:30:00,3,1,,,,,
NORMAL_03_101_Go_18:30,18:39:05,18:39:05,2,2,,,,,
NORMAL_03_102_Return_18:20,18:20:00,18:20:00,7,1,,,,,
NORMAL_03_102_Return_18:20,18:33:24,18:33:24,10,2,,,,,
NORMAL_03_102_Return_18:35,18:35:00,18:35:00,7,1,,,,,
NORMAL_03_102_Return_18:35,18:48:24,18:48:24,10,2,,,,,
NORMAL_03_106_Go_08:25,08:25:00,08:25:00,2,1,,,,,
NORMAL_03_106_Go_08:25,08:39:26,08:39:26,13,2,,,,,
NORMAL_03_107_Go_20:15,20:15:00,20:15:00,10,1,,,,,
NORMAL_03_107_Go_20:15,20:26:54,20:26:54,2,2,,,,,
NORMAL_03_103_Go_16:00,16:00:00,16:00:00,10,1,,,,,
NORMAL_03_103_Go_16:00,16:13:59,16:13:59,9,2,,,,,
NORMAL_03_107_Go_15:35,15:35:00,15:35:00,10,1,,,,,
NORMAL_03_107_Go_15:35,15:46:54,15:46:54,2,2,,,,,
NORMAL_03_105_Go_06:45,06:45:00,06:45:00,10,1,,,,,
NORMAL_03_105_Go_06:45,06:56:42,06:56:42,3,2,,,,,
NORMAL_03_101_Go_15:35,15:35:00,15:35:00,3,1,,,,,
NORMAL_03_101_Go_15:35,15:43:55,15:43:55,2,2,,,,,
NORMAL_03_104_Return_22:10,22:10:00,22:10:00,11,1,,,,,
NORMAL_03_104_Return_22:10,22:21:21,22:21:21,10,2,,,,,
NORMAL_03_104_Return_07:30,07:30:00,07:30:00,11,1,,,,,
NORMAL_03_104_Return_07:30,07:41:18,07:41:18,10,2,,,,,
NORMAL_03_106_Return_14:30,14:30:00,14:30:00,13,1,,,,,
NORMAL_03_106_Return_14:30,14:51:45,14:51:45,2,2,,,,,
NORMAL_03_104_Return_06:50,06:50:00,06:50:00,11,1,,,,,
NORMAL_03_104_Return_06:50,07:01:31,07:01:31,10,2,,,,,
NORMAL_03_104_Go_17:20,17:20:00,17:20:00,10,1,,,,,
NORMAL_03_104_Go_17:20,17:30:37,17:30:37,11,2,,,,,
NORMAL_03_103_Return_07:05,07:05:00,07:05:00,9,1,,,,,
NORMAL_03_103_Return_07:05,07:15:48,07:15:48,10,2,,,,,
NORMAL_03_103_Go_06:15,06:15:00,06:15:00,10,1,,,,,
NORMAL_03_103_Go_06:15,06:28:59,06:28:59,9,2,,,,,
NORMAL_03_103_Return_15:55,15:55:00,15:55:00,9,1,,,,,
NORMAL_03_103_Return_15:55,16:05:48,16:05:48,10,2,,,,,
NORMAL_03_103_Return_19:30,19:30:00,19:30:00,9,1,,,,,
NORMAL_03_103_Return_19:30,19:40:48,19:40:48,10,2,,,,,
NORMAL_03_107_Return_11:55,11:55:00,11:55:00,2,1,,,,,
NORMAL_03_107_Return_11:55,12:04:39,12:04:39,10,2,,,,,
NORMAL_03_104_Return_17:45,17:45:00,17:45:00,11,1,,,,,
NORMAL_03_104_Return_17:45,17:56:21,17:56:21,10,2,,,,,
NORMAL_03_104_Go_20:15,20:15:00,20:15:00,10,1,,,,,
NORMAL_03_104_Go_20:15,20:25:37,20:25:37,11,2,,,,,
NORMAL_03_106_Return_20:05,20:05:00,20:05:00,13,1,,,,,
NORMAL_03_106_Return_20:05,20:26:45,20:26:45,2,2,,,,,
NORMAL_03_103_Return_17:30,17:30:00,17:30:00,9,1,,,,,
NORMAL_03_103_Return_17:30,17:40:48,17:40:48,10,2,,,,,
NORMAL_03_101_Return_21:00,21:00:00,21:00:00,2,1,,,,,
NORMAL_03_101_Return_21:00,21:07:35,21:07:35,3,2,,,,,
NORMAL_03_101_Go_17:25,17:25:00,17:25:00,3,1,,,,,
NORMAL_03_101_Go_17:25,17:33:46,17:33:46,2,2,,,,,
NORMAL_03_107_Go_10:30,10:30:00,10:30:00,10,1,,,,,
NORMAL_03_107_Go_10:30,10:41:54,10:41:54,2,2,,,,,
NORMAL_03_106_Go_15:55,15:55:00,15:55:00,2,1,,,,,
NORMAL_03_106_Go_15:55,16:09:26,16:09:26,13,2,,,,,
NORMAL_03_104_Return_19:45,19:45:00,19:45:00,11,1,,,,,
NORMAL_03_104_Return_19:45,19:56:21,19:56:21,10,2,,,,,
NORMAL_03_103_Go_12:30,12:30:00,12:30:00,10,1,,,,,
NORMAL_03_103_Go_12:30,12:43:59,12:43:59,9,2,,,,,
NORMAL_03_101_Return_18:10,18:10:00,18:10:00,2,1,,,,,
NORMAL_03_101_Return_18:10,18:17:32,18:17:32,3,2,,,,,
NORMAL_03_103_Return_12:35,12:35:00,12:35:00,9,1,,,,,
NORMAL_03_103_Return_12:35,12:45:48,12:45:48,10,2,,,,,
NORMAL_03_101_Go_19:20,19:20:00,19:20:00,3,1,,,,,
NORMAL_03_101_Go_19:20,19:28:06,19:28:06,2,2,,,,,
NORMAL_03_103_Go_21:20,21:20:00,21:20:00,10,1,,,,,
NORMAL_03_103_Go_21:20,21:33:59,21:33:59,9,2,,,,,
NORMAL_03_103_Go_19:25,19:25:00,19:25:00,10,1,,,,,
NORMAL_03_103_Go_19:25,19:38:59,19:38:59,9,2,,,,,
NORMAL_03_107_Go_21:35,21:35:00,21:35:00,10,1,,,,,
NORMAL_03_107_Go_21:35,21:46:54,21:46:54,2,2,,,,,
NORMAL_03_103_Return_08:35,08:35:00,08:35:00,9,1,,,,,
NORMAL_03_103_Return_08:35,08:45:48,08:45:48,10,2,,,,,
NORMAL_03_107_Go_14:05,14:05:00,14:05:00,10,1,,,,,
NORMAL_03_107_Go_14:05,14:16:54,14:16:54,2,2,,,,,
NORMAL_03_107_Return_11:05,11:05:00,11:05:00,2,1,,,,,
NORMAL_03_107_Return_11:05,11:14:39,11:14:39,10,2,,,,,
NORMAL_03_103_Go_20:05,20:05:00,20:05:00,10,1,,,,,
NORMAL_03_103_Go_20:05,20:18:59,20:18:59,9,2,,,,,
NORMAL_03_101_Go_20:15,20:15:00,20:15:00,3,1,,,,,
NORMAL_03_101_Go_20:15,20:23:36,20:23:36,2,2,,,,,
NORMAL_03_102_Return_20:20,20:20:00,20:20:00,7,1,,,,,
NORMAL_03_102_Return_20:20,20:33:05,20:33:05,10,2,,,,,
NORMAL_03_107_Return_12:10,12:10:00,12:10:00,2,1,,,,,
