route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,duty,duty_sequence_number,run_sequence_number
104,1,NORMAL_03_104_Return_12:25,Quba Mosque,,1,104_04,128,,,104_041,18,18
107,1,NORMAL_03_107_Return_09:15,Quba Mosque,,1,107_02,132,,,107_021,10,10
104,1,NORMAL_03_104_Go_18:00,AL Masjid Al-nabawi (AL Salam Gate),,1,104_01,127,,,104_012,13,37
107,1,NORMAL_03_107_Return_09:05,Quba Mosque,,1,107_04,132,,,107_041,8,8
107,1,NORMAL_03_107_Go_06:30,AL Masjid Al-nabawi (Clock Roundabout),,1,107_03,131,,,107_031,1,1
106,1,NORMAL_03_106_Go_22:10,Railway Station,,0,106_03,51,,,106_032,24,48
103,1,NORMAL_03_103_Return_13:30,Quba Mosque,,1,103_03,126,,,103_031,22,22
104,1,NORMAL_03_104_Return_07:55,Quba Mosque,,1,104_02,128,,,104_021,6,6
106,1,NORMAL_03_106_Go_14:10,Railway Station,,0,106_03,51,,,106_031,24,24
102,1,NORMAL_03_102_Go_10:00,AL Masjid Al-nabawi (AL Baqe),,1,102_01,111,,,102_011,13,13
103,1,NORMAL_03_103_Go_06:45,AL Masjid Al-nabawi (Manakha Square),,1,103_04,125,,,103_041,1,1
102,1,NORMAL_03_102_Return_10:10,Quba Mosque,,1,102_03,124,,,102_031,12,12
102,1,NORMAL_03_102_Return_06:50,Quba Mosque,,1,102_03,124,,,102_031,2,2
101,1,NORMAL_03_101_Go_12:45,AL Masjid Al-nabawi (Clock Roundabout),,0,101_04,102,,,101_041,19,19
107,1,NORMAL_03_107_Return_17:45,Quba Mosque,,1,107_04,132,,,107_042,10,34
102,1,NORMAL_03_102_Return_11:15,Quba Mosque,,1,102_02,124,,,102_021,16,16
103,1,NORMAL_03_103_Go_21:35,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_022,23,47
102,1,NORMAL_03_102_Go_08:05,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_041,5,5
104,1,NORMAL_03_104_Go_18:55,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_022,15,39
106,1,NORMAL_03_106_Go_09:00,Railway Station,,0,106_01,51,,,106_011,10,10
107,1,NORMAL_03_107_Return_21:30,Quba Mosque,,1,107_03,132,,,107_032,22,46
102,1,NORMAL_03_102_Go_07:25,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_041,3,3
103,1,NORMAL_03_103_Go_12:40,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_011,21,21
101,1,NORMAL_03_101_Return_14:35,Uhud battlefield,,1,101_02,41,,,101_022,2,26
104,1,NORMAL_03_104_Go_11:35,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_021,17,17
107,1,NORMAL_03_107_Go_06:45,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_041,1,1
102,1,NORMAL_03_102_Return_17:45,Quba Mosque,,1,102_04,124,,,102_042,10,34
103,1,NORMAL_03_103_Go_13:20,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_011,23,23
104,1,NORMAL_03_104_Return_12:35,Quba Mosque,,1,104_02,128,,,104_021,20,20
101,1,NORMAL_03_101_Go_20:30,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_032,19,43
103,1,NORMAL_03_103_Return_09:55,Quba Mosque,,1,103_02,126,,,103_021,12,12
104,1,NORMAL_03_104_Return_14:35,Quba Mosque,,1,104_02,128,,,104_022,2,26
102,1,NORMAL_03_102_Go_15:35,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_022,5,29
101,1,NORMAL_03_101_Return_07:30,Uhud battlefield,,1,101_03,41,,,101_031,4,4
103,1,NORMAL_03_103_Go_10:40,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_011,15,15
102,1,NORMAL_03_102_Go_15:20,AL Masjid Al-nabawi (AL Baqe),,1,102_01,111,,,102_012,5,29
102,1,NORMAL_03_102_Return_12:10,Quba Mosque,,1,102_03,124,,,102_031,18,18
101,1,NORMAL_03_101_Return_11:55,Uhud battlefield,,1,101_02,41,,,101_021,18,18
101,1,NORMAL_03_101_Return_10:50,Uhud battlefield,,1,101_03,41,,,101_031,14,14
102,1,NORMAL_03_102_Go_13:35,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_021,23,23
103,1,NORMAL_03_103_Go_16:15,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_022,7,31
104,1,NORMAL_03_104_Go_22:05,AL Masjid Al-nabawi (AL Salam Gate),,1,104_04,127,,,104_042,23,47
104,1,NORMAL_03_104_Return_21:00,Quba Mosque,,1,104_01,128,,,104_012,22,46
107,1,NORMAL_03_107_Go_18:00,AL Masjid Al-nabawi (Clock Roundabout),,1,107_01,131,,,107_012,14,37
103,1,NORMAL_03_103_Go_14:15,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_022,1,25
105,1,NORMAL_03_105_Go_20:00,Uhud battlefield,,1,105_02,130,,,105_022,11,27
103,1,NORMAL_03_103_Go_18:15,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_022,13,37
104,1,NORMAL_03_104_Return_15:45,Quba Mosque,,1,104_04,128,,,104_042,4,28
101,1,NORMAL_03_101_Go_06:55,AL Masjid Al-nabawi (Clock Roundabout),,0,101_02,102,,,101_021,3,3
107,1,NORMAL_03_107_Return_16:50,Quba Mosque,,1,107_03,132,,,107_032,8,32
106,1,NORMAL_03_106_Go_08:35,Railway Station,,0,106_02,51,,,106_021,8,8
107,1,NORMAL_03_107_Go_10:00,AL Masjid Al-nabawi (Clock Roundabout),,1,107_01,131,,,107_011,13,13
102,1,NORMAL_03_102_Return_07:05,Quba Mosque,,1,102_04,124,,,102_041,2,2
107,1,NORMAL_03_107_Return_16:35,Quba Mosque,,1,107_02,132,,,107_022,8,32
104,1,NORMAL_03_104_Go_13:20,AL Masjid Al-nabawi (AL Salam Gate),,1,104_01,127,,,104_011,23,23
102,1,NORMAL_03_102_Go_21:50,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_032,23,47
102,1,NORMAL_03_102_Go_13:10,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_031,21,21
105,1,NORMAL_03_105_Go_08:45,Uhud battlefield,,1,105_01,130,,,105_011,5,5
102,1,NORMAL_03_102_Return_12:35,Quba Mosque,,1,102_02,124,,,102_021,20,20
106,1,NORMAL_03_106_Return_11:50,AL Masjid Al-nabawi (Clock Roundabout),,1,106_03,50,,,106_031,17,17
104,1,NORMAL_03_104_Return_17:15,Quba Mosque,,1,104_02,128,,,104_022,10,34
101,1,NORMAL_03_101_Return_12:35,Uhud battlefield,,1,101_02,41,,,101_021,20,20
104,1,NORMAL_03_104_Go_14:55,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_022,3,27
102,1,NORMAL_03_102_Go_12:15,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_021,19,19
102,1,NORMAL_03_102_Go_12:05,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_041,17,17
106,1,NORMAL_03_106_Go_19:00,Railway Station,,0,106_01,51,,,106_012,16,40
102,1,NORMAL_03_102_Return_15:45,Quba Mosque,,1,102_04,124,,,102_042,4,28
104,1,NORMAL_03_104_Return_14:25,Quba Mosque,,1,104_04,128,,,104_041,24,24
102,1,NORMAL_03_102_Go_17:25,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_042,9,33
101,1,NORMAL_03_101_Return_19:15,Uhud battlefield,,1,101_02,41,,,101_022,16,40
102,1,NORMAL_03_102_Return_19:55,Quba Mosque,,1,102_02,124,,,102_022,18,42
103,1,NORMAL_03_103_Return_07:40,Quba Mosque,,1,103_01,126,,,103_011,6,6
105,1,NORMAL_03_105_Return_12:10,Quba Mosque,,1,105_01,129,,,105_011,12,12
104,1,NORMAL_03_104_Go_07:50,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_031,5,5
106,1,NORMAL_03_106_Return_12:15,AL Masjid Al-nabawi (Clock Roundabout),,1,106_02,50,,,106_021,19,19
105,1,NORMAL_03_105_Go_10:45,Uhud battlefield,,1,105_01,130,,,105_011,9,9
104,1,NORMAL_03_104_Return_12:50,Quba Mosque,,1,104_03,128,,,104_031,20,20
101,1,NORMAL_03_101_Go_08:30,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_031,7,7
107,1,NORMAL_03_107_Return_22:25,Quba Mosque,,1,107_04,132,,,107_042,24,48
104,1,NORMAL_03_104_Go_14:40,AL Masjid Al-nabawi (AL Salam Gate),,1,104_01,127,,,104_012,3,27
104,1,NORMAL_03_104_Go_10:15,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_021,13,13
101,1,NORMAL_03_101_Go_08:05,AL Masjid Al-nabawi (Clock Roundabout),,0,101_04,102,,,101_041,5,5
104,1,NORMAL_03_104_Go_10:00,AL Masjid Al-nabawi (AL Salam Gate),,1,104_01,127,,,104_011,13,13
107,1,NORMAL_03_107_Go_14:40,AL Masjid Al-nabawi (Clock Roundabout),,1,107_01,131,,,107_012,4,27
103,1,NORMAL_03_103_Return_15:40,Quba Mosque,,1,103_01,126,,,103_012,6,30
107,1,NORMAL_03_107_Go_14:00,AL Masjid Al-nabawi (Clock Roundabout),,1,107_01,131,,,107_012,2,25
101,1,NORMAL_03_101_Go_14:30,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_032,1,25
103,1,NORMAL_03_103_Return_19:00,Quba Mosque,,1,103_01,126,,,103_012,16,40
105,1,NORMAL_03_105_Go_10:15,Uhud battlefield,,1,105_03,130,,,105_031,7,7
101,1,NORMAL_03_101_Go_08:40,AL Masjid Al-nabawi (Clock Roundabout),,0,101_01,102,,,101_011,9,9
102,1,NORMAL_03_102_Go_14:00,AL Masjid Al-nabawi (AL Baqe),,1,102_01,111,,,102_012,1,25
103,1,NORMAL_03_103_Go_15:35,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_022,5,29
104,1,NORMAL_03_104_Go_06:55,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_021,3,3
106,1,NORMAL_03_106_Go_21:45,Railway Station,,0,106_04,51,,,106_042,22,46
106,1,NORMAL_03_106_Return_10:30,AL Masjid Al-nabawi (Clock Roundabout),,1,106_03,50,,,106_031,13,13
104,1,NORMAL_03_104_Go_21:50,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_032,23,47
106,1,NORMAL_03_106_Go_19:30,Railway Station,,0,106_03,51,,,106_032,16,40
107,1,NORMAL_03_107_Return_10:20,Quba Mosque,,1,107_01,132,,,107_011,14,14
104,1,NORMAL_03_104_Return_18:20,Quba Mosque,,1,104_01,128,,,104_012,14,38
102,1,NORMAL_03_102_Go_19:10,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_032,15,39
103,1,NORMAL_03_103_Go_19:20,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_012,17,41
106,1,NORMAL_03_106_Go_13:30,Railway Station,,0,106_03,51,,,106_031,22,22
106,1,NORMAL_03_106_Return_07:35,AL Masjid Al-nabawi (Clock Roundabout),,1,106_02,50,,,106_021,5,5
104,1,NORMAL_03_104_Go_06:45,AL Masjid Al-nabawi (AL Salam Gate),,1,104_04,127,,,104_041,1,1
103,1,NORMAL_03_103_Return_10:20,Quba Mosque,,1,103_01,126,,,103_011,14,14
106,1,NORMAL_03_106_Return_13:10,AL Masjid Al-nabawi (Clock Roundabout),,1,106_03,50,,,106_031,21,21
107,1,NORMAL_03_107_Go_10:55,AL Masjid Al-nabawi (Clock Roundabout),,1,107_02,131,,,107_021,15,15
102,1,NORMAL_03_102_Go_10:15,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_021,13,13
103,1,NORMAL_03_103_Go_16:30,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_032,7,31
107,1,NORMAL_03_107_Return_15:55,Quba Mosque,,1,107_02,132,,,107_022,6,30
102,1,NORMAL_03_102_Return_15:40,Quba Mosque,,1,102_01,124,,,102_012,6,30
101,1,NORMAL_03_101_Return_11:40,Uhud battlefield,,1,101_01,41,,,101_011,18,18
106,1,NORMAL_03_106_Return_12:00,AL Masjid Al-nabawi (Clock Roundabout),,1,106_01,50,,,106_011,19,19
103,1,NORMAL_03_103_Go_18:00,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_012,13,37
107,1,NORMAL_03_107_Go_10:40,AL Masjid Al-nabawi (Clock Roundabout),,1,107_01,131,,,107_011,15,15
107,1,NORMAL_03_107_Return_15:05,Quba Mosque,,1,107_04,132,,,107_042,2,26
103,1,NORMAL_03_103_Return_18:35,Quba Mosque,,1,103_02,126,,,103_022,14,38
106,1,NORMAL_03_106_Return_08:40,AL Masjid Al-nabawi (Clock Roundabout),,1,106_01,50,,,106_011,9,9
101,1,NORMAL_03_101_Return_18:35,Uhud battlefield,,1,101_02,41,,,101_022,14,38
103,1,NORMAL_03_103_Return_08:25,Quba Mosque,,1,103_04,126,,,103_041,6,6
106,1,NORMAL_03_106_Go_14:35,Railway Station,,0,106_02,51,,,106_022,2,26
103,1,NORMAL_03_103_Return_15:45,Quba Mosque,,1,103_04,126,,,103_042,4,28
103,1,NORMAL_03_103_Go_06:00,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_011,1,1
101,1,NORMAL_03_101_Go_10:05,AL Masjid Al-nabawi (Clock Roundabout),,0,101_04,102,,,101_041,11,11
102,1,NORMAL_03_102_Return_13:15,Quba Mosque,,1,102_02,124,,,102_021,22,22
104,1,NORMAL_03_104_Go_12:30,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_031,19,19
104,1,NORMAL_03_104_Return_13:05,Quba Mosque,,1,104_04,128,,,104_041,20,20
104,1,NORMAL_03_104_Return_15:15,Quba Mosque,,1,104_02,128,,,104_022,4,28
101,1,NORMAL_03_101_Go_10:30,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_031,13,13
102,1,NORMAL_03_102_Go_09:20,AL Masjid Al-nabawi (AL Baqe),,1,102_01,111,,,102_011,11,11
101,1,NORMAL_03_101_Go_22:05,AL Masjid Al-nabawi (Clock Roundabout),,0,101_04,102,,,101_042,23,47
102,1,NORMAL_03_102_Return_17:30,Quba Mosque,,1,102_03,124,,,102_032,10,34
104,1,NORMAL_03_104_Return_13:00,Quba Mosque,,1,104_01,128,,,104_011,22,22
107,1,NORMAL_03_107_Go_11:10,AL Masjid Al-nabawi (Clock Roundabout),,1,107_03,131,,,107_031,15,15
103,1,NORMAL_03_103_Return_21:45,Quba Mosque,,1,103_04,126,,,103_042,22,46
107,1,NORMAL_03_107_Return_17:55,Quba Mosque,,1,107_02,132,,,107_022,12,36
106,1,NORMAL_03_106_Go_07:15,Railway Station,,0,106_02,51,,,106_021,4,4
102,1,NORMAL_03_102_Go_06:55,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_021,3,3
103,1,NORMAL_03_103_Return_11:00,Quba Mosque,,1,103_01,126,,,103_011,16,16
107,1,NORMAL_03_107_Go_12:15,AL Masjid Al-nabawi (Clock Roundabout),,1,107_02,131,,,107_021,19,19
101,1,NORMAL_03_101_Go_10:40,AL Masjid Al-nabawi (Clock Roundabout),,0,101_01,102,,,101_011,15,15
101,1,NORMAL_03_101_Return_20:20,Uhud battlefield,,1,101_01,41,,,101_012,20,44
106,1,NORMAL_03_106_Return_14:55,AL Masjid Al-nabawi (Clock Roundabout),,1,106_02,50,,,106_022,3,27
103,1,NORMAL_03_103_Go_06:55,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_021,3,3
104,1,NORMAL_03_104_Return_19:00,Quba Mosque,,1,104_01,128,,,104_012,16,40
107,1,NORMAL_03_107_Return_16:25,Quba Mosque,,1,107_04,132,,,107_042,6,30
107,1,NORMAL_03_107_Go_09:50,AL Masjid Al-nabawi (Clock Roundabout),,1,107_03,131,,,107_031,11,11
103,1,NORMAL_03_103_Return_19:05,Quba Mosque,,1,103_04,126,,,103_042,14,38
105,1,NORMAL_03_105_Go_14:45,Uhud battlefield,,1,105_01,130,,,105_012,1,17
106,1,NORMAL_03_106_Return_09:20,AL Masjid Al-nabawi (Clock Roundabout),,1,106_01,50,,,106_011,11,11
104,1,NORMAL_03_104_Go_06:30,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_031,1,1
106,1,NORMAL_03_106_Go_16:50,Railway Station,,0,106_03,51,,,106_032,8,32
104,1,NORMAL_03_104_Return_15:00,Quba Mosque,,1,104_01,128,,,104_012,4,28
103,1,NORMAL_03_103_Return_20:50,Quba Mosque,,1,103_03,126,,,103_032,20,44
102,1,NORMAL_03_102_Return_16:20,Quba Mosque,,1,102_01,124,,,102_012,8,32
105,1,NORMAL_03_105_Go_09:15,Uhud battlefield,,1,105_03,130,,,105_031,5,5
103,1,NORMAL_03_103_Go_19:10,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_032,15,39
101,1,NORMAL_03_101_Return_12:25,Uhud battlefield,,1,101_04,41,,,101_041,18,18
107,1,NORMAL_03_107_Go_18:30,AL Masjid Al-nabawi (Clock Roundabout),,1,107_03,131,,,107_032,13,37
102,1,NORMAL_03_102_Go_13:20,AL Masjid Al-nabawi (AL Baqe),,1,102_01,111,,,102_011,23,23
104,1,NORMAL_03_104_Go_07:10,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_031,3,3
107,1,NORMAL_03_107_Go_20:55,AL Masjid Al-nabawi (Clock Roundabout),,1,107_02,131,,,107_022,21,45
103,1,NORMAL_03_103_Return_07:45,Quba Mosque,,1,103_04,126,,,103_041,4,4
104,1,NORMAL_03_104_Go_12:55,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_021,21,21
107,1,NORMAL_03_107_Return_17:40,Quba Mosque,,1,107_01,132,,,107_012,13,36
102,1,NORMAL_03_102_Return_16:35,Quba Mosque,,1,102_02,124,,,102_022,8,32
106,1,NORMAL_03_106_Go_13:55,Railway Station,,0,106_02,51,,,106_021,24,24
106,1,NORMAL_03_106_Go_17:00,Railway Station,,0,106_01,51,,,106_012,10,34
101,1,NORMAL_03_101_Go_18:45,AL Masjid Al-nabawi (Clock Roundabout),,0,101_04,102,,,101_042,13,37
105,1,NORMAL_03_105_Go_22:15,Uhud battlefield,,1,105_03,130,,,105_032,15,31
106,1,NORMAL_03_106_Go_18:20,Railway Station,,0,106_01,51,,,106_012,14,38
103,1,NORMAL_03_103_Return_18:50,Quba Mosque,,1,103_03,126,,,103_032,14,38
107,1,NORMAL_03_107_Go_07:50,AL Masjid Al-nabawi (Clock Roundabout),,1,107_03,131,,,107_031,5,5
101,1,NORMAL_03_101_Return_12:50,Uhud battlefield,,1,101_03,41,,,101_031,20,20
104,1,NORMAL_03_104_Return_19:40,Quba Mosque,,1,104_01,128,,,104_012,18,42
106,1,NORMAL_03_106_Go_09:45,Railway Station,,0,106_04,51,,,106_041,10,10
106,1,NORMAL_03_106_Return_15:35,AL Masjid Al-nabawi (Clock Roundabout),,1,106_02,50,,,106_022,5,29
106,1,NORMAL_03_106_Go_15:05,Railway Station,,0,106_04,51,,,106_042,2,26
102,1,NORMAL_03_102_Go_14:15,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_022,1,25
106,1,NORMAL_03_106_Return_20:45,AL Masjid Al-nabawi (Clock Roundabout),,1,106_04,50,,,106_042,19,43
102,1,NORMAL_03_102_Go_15:50,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_032,5,29
103,1,NORMAL_03_103_Return_09:45,Quba Mosque,,1,103_04,126,,,103_041,10,10
103,1,NORMAL_03_103_Return_22:10,Quba Mosque,,1,103_03,126,,,103_032,24,48
103,1,NORMAL_03_103_Go_20:30,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_032,19,43
101,1,NORMAL_03_101_Go_21:35,AL Masjid Al-nabawi (Clock Roundabout),,0,101_02,102,,,101_022,23,47
106,1,NORMAL_03_106_Return_12:30,AL Masjid Al-nabawi (Clock Roundabout),,1,106_03,50,,,106_031,19,19
107,1,NORMAL_03_107_Return_11:30,Quba Mosque,,1,107_03,132,,,107_031,16,16
107,1,NORMAL_03_107_Return_19:15,Quba Mosque,,1,107_02,132,,,107_022,16,40
105,1,NORMAL_03_105_Go_18:15,Uhud battlefield,,1,105_03,130,,,105_032,7,23
102,1,NORMAL_03_102_Go_21:10,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_032,21,45
101,1,NORMAL_03_101_Go_13:35,AL Masjid Al-nabawi (Clock Roundabout),,0,101_02,102,,,101_021,23,23
106,1,NORMAL_03_106_Return_18:40,AL Masjid Al-nabawi (Clock Roundabout),,1,106_01,50,,,106_012,15,39
107,1,NORMAL_03_107_Go_16:45,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_042,7,31
103,1,NORMAL_03_103_Return_15:15,Quba Mosque,,1,103_02,126,,,103_022,4,28
102,1,NORMAL_03_102_Go_11:35,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_021,17,17
102,1,NORMAL_03_102_Return_17:15,Quba Mosque,,1,102_02,124,,,102_022,10,34
106,1,NORMAL_03_106_Go_09:30,Railway Station,,0,106_03,51,,,106_031,10,10
103,1,NORMAL_03_103_Go_13:25,AL Masjid Al-nabawi (Manakha Square),,1,103_04,125,,,103_041,21,21
102,1,NORMAL_03_102_Go_08:55,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_021,9,9
106,1,NORMAL_03_106_Return_12:05,AL Masjid Al-nabawi (Clock Roundabout),,1,106_04,50,,,106_041,17,17
101,1,NORMAL_03_101_Go_16:30,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_032,7,31
101,1,NORMAL_03_101_Go_21:20,AL Masjid Al-nabawi (Clock Roundabout),,0,101_01,102,,,101_012,23,47
106,1,NORMAL_03_106_Return_21:25,AL Masjid Al-nabawi (Clock Roundabout),,1,106_04,50,,,106_042,21,45
106,1,NORMAL_03_106_Go_06:50,Railway Station,,0,106_03,51,,,106_031,2,2
105,1,NORMAL_03_105_Return_20:10,Quba Mosque,,1,105_01,129,,,105_012,12,28
106,1,NORMAL_03_106_Go_12:35,Railway Station,,0,106_02,51,,,106_021,20,20
101,1,NORMAL_03_101_Go_06:15,AL Masjid Al-nabawi (Clock Roundabout),,0,101_02,102,,,101_021,1,1
104,1,NORMAL_03_104_Go_17:50,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_032,11,35
101,1,NORMAL_03_101_Return_09:55,Uhud battlefield,,1,101_02,41,,,101_021,12,12
106,1,NORMAL_03_106_Return_06:55,AL Masjid Al-nabawi (Clock Roundabout),,1,106_02,50,,,106_021,3,3
102,1,NORMAL_03_102_Go_20:00,AL Masjid Al-nabawi (AL Baqe),,1,102_01,111,,,102_012,19,43
107,1,NORMAL_03_107_Return_19:05,Quba Mosque,,1,107_04,132,,,107_042,14,38
103,1,NORMAL_03_103_Return_08:10,Quba Mosque,,1,103_03,126,,,103_031,6,6
103,1,NORMAL_03_103_Return_09:30,Quba Mosque,,1,103_03,126,,,103_031,10,10
102,1,NORMAL_03_102_Go_06:45,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_041,1,1
103,1,NORMAL_03_103_Go_14:55,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_022,3,27
103,1,NORMAL_03_103_Go_16:55,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_022,9,33
105,1,NORMAL_03_105_Go_21:45,Uhud battlefield,,1,105_01,130,,,105_012,15,31
104,1,NORMAL_03_104_Return_16:20,Quba Mosque,,1,104_01,128,,,104_012,8,32
102,1,NORMAL_03_102_Return_09:15,Quba Mosque,,1,102_02,124,,,102_021,10,10
103,1,NORMAL_03_103_Return_19:55,Quba Mosque,,1,103_02,126,,,103_022,18,42
103,1,NORMAL_03_103_Go_16:45,AL Masjid Al-nabawi (Manakha Square),,1,103_04,125,,,103_042,7,31
103,1,NORMAL_03_103_Go_11:10,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_031,15,15
101,1,NORMAL_03_101_Return_09:45,Uhud battlefield,,1,101_04,41,,,101_041,10,10
104,1,NORMAL_03_104_Return_10:10,Quba Mosque,,1,104_03,128,,,104_031,12,12
102,1,NORMAL_03_102_Return_13:30,Quba Mosque,,1,102_03,124,,,102_031,22,22
105,1,NORMAL_03_105_Go_22:00,Uhud battlefield,,1,105_02,130,,,105_022,15,31
104,1,NORMAL_03_104_Return_21:55,Quba Mosque,,1,104_02,128,,,104_022,24,48
101,1,NORMAL_03_101_Return_11:15,Uhud battlefield,,1,101_02,41,,,101_021,16,16
101,1,NORMAL_03_101_Return_15:15,Uhud battlefield,,1,101_02,41,,,101_022,4,28
103,1,NORMAL_03_103_Go_20:55,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_022,21,45
101,1,NORMAL_03_101_Go_14:45,AL Masjid Al-nabawi (Clock Roundabout),,0,101_04,102,,,101_042,1,25
104,1,NORMAL_03_104_Return_16:50,Quba Mosque,,1,104_03,128,,,104_032,8,32
103,1,NORMAL_03_103_Go_17:10,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_032,9,33
105,1,NORMAL_03_105_Return_11:40,Quba Mosque,,1,105_03,129,,,105_031,10,10
104,1,NORMAL_03_104_Go_15:10,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_032,3,27
106,1,NORMAL_03_106_Go_13:45,Railway Station,,0,106_04,51,,,106_041,22,22
101,1,NORMAL_03_101_Return_07:05,Uhud battlefield,,1,101_04,41,,,101_041,2,2
102,1,NORMAL_03_102_Go_15:25,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_042,3,27
104,1,NORMAL_03_104_Return_18:35,Quba Mosque,,1,104_02,128,,,104_022,14,38
107,1,NORMAL_03_107_Return_17:05,Quba Mosque,,1,107_04,132,,,107_042,8,32
106,1,NORMAL_03_106_Return_08:05,AL Masjid Al-nabawi (Clock Roundabout),,1,106_04,50,,,106_041,5,5
101,1,NORMAL_03_101_Go_12:00,AL Masjid Al-nabawi (Clock Roundabout),,0,101_01,102,,,101_011,19,19
103,1,NORMAL_03_103_Return_12:20,Quba Mosque,,1,103_01,126,,,103_011,20,20
103,1,NORMAL_03_103_Go_07:25,AL Masjid Al-nabawi (Manakha Square),,1,103_04,125,,,103_041,3,3
102,1,NORMAL_03_102_Return_11:45,Quba Mosque,,1,102_04,124,,,102_041,16,16
104,1,NORMAL_03_104_Go_10:45,AL Masjid Al-nabawi (AL Salam Gate),,1,104_04,127,,,104_041,13,13
105,1,NORMAL_03_105_Go_09:00,Uhud battlefield,,1,105_02,130,,,105_021,5,5
102,1,NORMAL_03_102_Go_10:30,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_031,13,13
105,1,NORMAL_03_105_Go_11:45,Uhud battlefield,,1,105_01,130,,,105_011,11,11
106,1,NORMAL_03_106_Go_08:20,Railway Station,,0,106_01,51,,,106_011,8,8
106,1,NORMAL_03_106_Return_20:15,AL Masjid Al-nabawi (Clock Roundabout),,1,106_02,50,,,106_022,19,43
104,1,NORMAL_03_104_Return_11:40,Quba Mosque,,1,104_01,128,,,104_011,18,18
102,1,NORMAL_03_102_Go_06:15,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_021,1,1
